Step,mass_grown,mass_burnt,trees_grown,trees_burnt,trees_count,trees_mass,ashes_count,ashes_mass,empty_count
100,17797,17152,1418,1378,17837,198352,62666,0,9497
101,17837,15897,1513,1273,18077,200292,62615,0,9308
102,18077,18323,1452,1451,18078,200046,62820,0,9102
103,18078,20029,1403,1515,17966,198095,63106,0,8928
104,17966,17214,1418,1423,17961,198847,63295,0,8744
105,17961,15628,1441,1259,18143,201180,63289,0,8568
106,18143,19924,1466,1599,18010,199399,63582,0,8408
107,18010,17594,1362,1411,17961,199815,63780,0,8259
108,17961,17777,1460,1399,18022,199999,63897,0,8081
109,18022,16275,1481,1336,18167,201746,63927,0,7906
110,18167,18861,1387,1498,18056,201052,64191,0,7753
111,18056,18157,1424,1401,18079,200951,64311,0,7610
112,18079,16880,1449,1324,18204,202150,64352,0,7444
113,18204,18239,1473,1450,18227,202115,64468,0,7305
114,18227,18318,1435,1440,18222,202024,64611,0,7167
115,18222,21773,1419,1798,17843,198473,65143,0,7014
116,17843,17299,1391,1416,17818,199017,65299,0,6883
117,17818,16385,1495,1347,17966,200450,65276,0,6758
118,17966,18243,1448,1377,18037,200173,65355,0,6608
119,18037,16064,1393,1312,18118,202146,65389,0,6493
120,18118,19845,1431,1519,18030,200419,65593,0,6377
121,18030,17407,1478,1456,18052,201042,65707,0,6241
122,18052,16345,1413,1296,18169,202749,65719,0,6112
123,18169,16493,1404,1363,18210,204425,65819,0,5971
124,18210,19872,1433,1583,18060,202763,66087,0,5853
125,18060,18858,1374,1516,17918,201965,66336,0,5746
126,17918,18025,1458,1455,17921,201858,66434,0,5645
127,17921,16856,1482,1338,18065,202923,66395,0,5540
128,18065,19435,1428,1550,17943,201553,66620,0,5437
129,17943,17544,1420,1450,17913,201952,66769,0,5318
130,17913,19597,1480,1474,17919,200268,66867,0,5214
131,17919,15599,1427,1274,18072,202588,66818,0,5110
132,18072,18772,1433,1471,18034,201888,66952,0,5014
133,18034,18873,1461,1438,18057,201049,67030,0,4913
134,18057,18381,1504,1422,18139,200725,67049,0,4812
135,18139,19057,1472,1603,18008,199807,67276,0,4716
136,18008,16835,1412,1391,18029,200980,67343,0,4628
137,18029,20554,1439,1552,17916,198455,67557,0,4527
138,17916,18211,1466,1358,18024,198160,67541,0,4435
139,18024,16148,1463,1251,18236,200036,67413,0,4351
140,18236,22929,1442,1720,17958,195343,67771,0,4271
141,17958,19310,1476,1472,17962,193991,67878,0,4160
142,17962,16552,1454,1302,18114,195401,67814,0,4072
143,18114,20422,1442,1633,17923,193093,68078,0,3999
144,17923,16752,1481,1434,17970,194264,68118,0,3912
145,17970,15271,1487,1243,18214,196963,67958,0,3828
146,18214,20852,1434,1614,18034,194325,68223,0,3743
147,18034,16716,1394,1400,18028,195643,68306,0,3666
148,18028,21117,1410,1589,17849,192554,68549,0,3602
149,17849,15033,1504,1268,18085,195370,68374,0,3541
150,18085,17828,1422,1414,18093,195627,68447,0,3460
151,18093,18094,1474,1399,18168,195626,68440,0,3392
152,18168,16521,1376,1339,18205,197273,68447,0,3348
153,18205,19808,1424,1567,18062,195670,68663,0,3275
154,18062,17804,1496,1449,18109,195928,68694,0,3197
155,18109,17122,1435,1407,18137,196915,68718,0,3145
156,18137,16326,1363,1316,18184,198726,68739,0,3077
157,18184,16114,1435,1298,18321,200796,68654,0,3025
158,18321,17539,1452,1483,18290,201578,68746,0,2964
159,18290,18418,1370,1528,18132,201450,68961,0,2907
160,18132,18211,1479,1504,18107,201371,69053,0,2840
161,18107,19353,1369,1536,17940,200125,69263,0,2797
162,17940,16587,1461,1293,18108,201478,69148,0,2744
163,18108,18148,1503,1459,18152,201438,69168,0,2680
164,18152,19040,1436,1472,18116,200550,69237,0,2647
165,18116,19319,1465,1488,18093,199347,69315,0,2592
166,18093,17203,1429,1395,18127,200237,69334,0,2539
167,18127,20138,1490,1551,18066,198226,69453,0,2481
168,18066,19110,1409,1497,17978,197182,69591,0,2431
169,17978,17163,1393,1421,17950,197997,69662,0,2388
170,17950,17707,1391,1396,17945,198240,69716,0,2339
171,17945,19103,1460,1464,17941,197082,69781,0,2278
172,17941,16501,1501,1386,18056,198522,69707,0,2237
173,18056,17117,1417,1366,18107,199461,69696,0,2197
174,18107,16036,1447,1342,18212,201532,69636,0,2152
175,18212,15415,1457,1314,18355,204329,69542,0,2103
176,18355,21047,1410,1626,18139,201637,69795,0,2066
177,18139,19519,1370,1526,17983,200257,69994,0,2023
178,17983,15900,1469,1307,18145,202340,69873,0,1982
179,18145,17855,1396,1451,18090,202630,69973,0,1937
180,18090,18399,1467,1471,18086,202321,70017,0,1897
181,18086,18237,1379,1494,17971,202170,70165,0,1864
182,17971,18348,1455,1422,18004,201793,70165,0,1831
183,18004,21018,1519,1604,17919,198779,70292,0,1789
184,17919,17398,1456,1349,18026,199300,70223,0,1751
185,18026,18039,1392,1388,18030,199287,70241,0,1729
186,18030,15563,1439,1249,18220,201754,70088,0,1692
187,18220,18621,1476,1455,18241,201353,70112,0,1647
188,18241,19316,1479,1533,18187,200278,70211,0,1602
189,18187,18334,1465,1524,18128,200131,70299,0,1573
190,18128,19453,1483,1524,18087,198806,70367,0,1546
191,18087,20462,1408,1572,17923,196431,70555,0,1522
192,17923,18444,1449,1512,17860,195910,70648,0,1492
193,17860,18913,1437,1465,17832,194857,70710,0,1458
194,17832,15372,1436,1294,17974,197317,70596,0,1430
195,17974,17084,1501,1368,18107,198207,70491,0,1402
196,18107,18819,1458,1467,18098,197495,70531,0,1371
197,18098,18105,1390,1490,17998,197488,70659,0,1343
198,17998,17277,1445,1394,18049,198209,70635,0,1316
199,18049,20877,1419,1674,17794,195381,70917,0,1289
200,17794,18623,1459,1479,17774,194552,70962,0,1264
201,17774,16897,1406,1405,17775,195429,70984,0,1241
202,17775,17718,1429,1462,17742,195486,71041,0,1217
203,17742,19165,1477,1509,17710,194063,71105,0,1185
204,17710,19587,1424,1539,17595,192186,71246,0,1159
205,17595,17846,1411,1403,17603,191935,71263,0,1134
206,17603,17589,1407,1391,17619,191949,71272,0,1109
207,17619,15573,1502,1300,17821,193995,71091,0,1088
208,17821,17672,1436,1385,17872,194144,71053,0,1075
209,17872,19997,1434,1588,17718,192019,71231,0,1051
210,17718,16809,1452,1266,17904,192928,71065,0,1031
211,17904,19233,1459,1505,17858,191599,71126,0,1016
212,17858,17200,1488,1398,17948,192257,71059,0,993
213,17948,19728,1421,1549,17820,190477,71203,0,977
214,17820,16749,1444,1364,17900,191548,71134,0,966
215,17900,18787,1530,1472,17958,190661,71094,0,948
216,17958,15049,1461,1234,18185,193570,70881,0,934
217,18185,16126,1450,1313,18322,195629,70759,0,919
218,18322,17468,1437,1405,18354,196483,70742,0,904
219,18354,15998,1477,1366,18465,198839,70645,0,890
220,18465,18316,1403,1514,18354,198988,70775,0,871
221,18354,17997,1405,1497,18262,199345,70892,0,846
222,18262,19897,1464,1584,18142,197710,71025,0,833
223,18142,18018,1481,1448,18175,197834,71008,0,817
